origin_air_month,dep_delay_x,dep_delay_y
141226,15.053976957011136,1.8
141227,10.741457879585871,-1.9259259259259258
141228,12.521048944344347,4.12
141229,16.111027819208317,0.5
1415010,,-1.0
1415011,,-5.0
1415012,,-2.0
141503,,-5.0
141506,,-12.0
141508,4.242640687119285,-3.0
141931,17.18429515575195,14.4
1419310,8.080841540334768,-0.6
1419311,3.1622776601683795,-6.0
1419312,6.18465843842649,-3.25
141932,6.363961030678928,-8.5
141933,4.301162633521313,-4.0
141934,4.743416490252569,-6.0
141935,17.7426040929735,17.0
141936,8.931218655181759,-0.8333333333333334
141937,16.056151469141042,2.0
141938,12.864680330268607,0.5
141939,13.18481269166482,-3.125
142229,,3.0
142318,5.507570547286102,-6.333333333333333
142371,,-6.0
142376,,-9.0
142378,,-9.0
142521,2.516611478423583,-2.3333333333333335
1425210,0.0,-6.0
1425211,4.041451884327381,-5.333333333333333
1425212,15.17563837207516,0.4
142522,2.1213203435596424,-10.5
142523,11.195237082497776,-1.0
142524,7.767453465154029,-3.6666666666666665
142525,2.9664793948382653,-6.4
142526,20.50040650003474,6.333333333333333
142527,,-5.0
142528,4.949747468305833,-9.5
142529,8.660254037844387,-3.0
1425411,,-9.0
1425412,,-11.0
142542,,-9.0
142544,,-11.0
142547,,-10.0
142549,5.656854249492381,-9.0
142561,,-27.0
142567,,-12.0
142568,,-16.0
142595,,-1.0
142621,10.44775361288519,-6.4
1426210,6.011892975000232,-4.857142857142857
1426211,12.13024555163073,-3.142857142857143
1426212,13.441230102437304,-4.0
142622,25.468000463700474,4.571428571428571
142623,15.5,3.3333333333333335
142624,6.575568054403759,-2.2857142857142856
142625,7.327649312326869,-4.777777777777778
142626,8.48528137423857,-4.0
142627,4.242640687119285,-13.0
142628,10.263202878893768,-9.333333333333334
142629,25.596874809241854,4.8
1428810,,-9.0
1428812,,-15.0
142882,,2.0
142883,,-11.0
142885,,-15.0
142889,,22.0
143032,,20.0
143034,3.3166247903554,0.5
143036,,30.0
143038,11.846237095944574,3.3333333333333335
143071,5.750362307426086,-5.666666666666667
1430710,6.369570517030844,-2.0
1430711,6.889605697474034,-6.333333333333333
1430712,6.132242298245855,-2.2857142857142856
143072,4.577377082170635,-7.428571428571429
143073,7.079901129253148,-0.875
143074,9.949322137161456,-1.2857142857142858
143075,9.013217807092827,-2.2857142857142856
143076,16.81137181262202,1.8
143077,9.273618495495704,8.0
143078,15.586871060304228,5.785714285714286
143079,13.377842377105011,1.1666666666666667
143143,,-5.0
143148,0.7071067811865476,-5.5
143149,,-9.0
143211,6.024948132556827,-6.4
1432110,5.677860093212515,-7.285714285714286
1432111,6.735065783725584,-7.111111111111111
1432112,16.050515493872698,4.571428571428571
143212,3.5355339059327378,-5.5
143213,23.0084525531138,4.5
143214,3.0166206257996713,-8.5
143215,32.04215972745907,12.8
143216,11.073788325536473,-0.5833333333333334
143217,15.463577277661924,3.7
143218,6.588680769753099,-2.375
143219,8.407007658957959,-4.7
144571,5.656854249492381,-6.0
1445710,11.104053313993049,-0.6
1445711,,-3.0
1445712,7.176350047203662,-5.0
144572,,-6.0
144574,4.242640687119285,-3.0
144575,12.727922061357855,-3.0
144576,,-6.0
144577,8.621678104251709,11.666666666666666
144578,0.0,-8.0
144579,29.866369046136157,18.0
1448710,,7.0
1448711,,-5.0
1448712,,-11.0
144872,,-9.0
144874,,-5.0
144876,,-10.0
144891,10.028293307770106,4.166666666666667
1448910,8.438009243891594,-1.8
1448911,,-3.0
1448912,13.316656236958785,0.6666666666666666
144892,1.4142135623730951,1.0
144893,10.183319694480774,-5.2
144894,6.58027355054484,-3.6
144895,26.870057685088806,23.0
144896,15.023315213360865,4.2
144897,2.9154759474226504,-7.0
144898,12.622730819174325,5.0
144899,0.7071067811865476,-5.5
144921,20.080037219508384,4.95
1449210,8.474002131296174,-0.06060606060606061
1449211,7.519287369138284,-2.5555555555555554
1449212,11.969007597004142,1.3333333333333333
144922,8.60292652692014,-2.7
144923,10.622509195708105,0.53125
144924,7.613390156652906,-1.8125
144925,11.164856604027914,1.0333333333333334
144926,13.058884094037769,2.2285714285714286
144927,14.15741616370842,5.0
144928,10.696406191478772,0.48148148148148145
144929,12.695423946201606,0.5925925925925926
145123,,-6.0
145124,,-7.0
145128,,-11.0
145201,,-5.0
1452012,,-20.0
145206,,-16.0
145241,5.1478150704935,-6.666666666666667
1452410,3.7337884876607883,-6.235294117647059
1452411,11.421013984737101,-0.14285714285714285
1452412,17.545315478443104,2.466666666666667
145242,13.923818702953845,-1.5454545454545454
145243,9.669539802906858,-2.3333333333333335
145244,8.159131606453506,-2.4285714285714284
145245,6.818741679755738,-6.066666666666666
145246,10.879291077959738,-1.7692307692307692
145247,15.364377714834484,1.6923076923076923
145248,10.747797519266518,0.6666666666666666
145249,13.714720822950135,-1.263157894736842
145432,,-6.0
145436,2.1213203435596424,-6.5
145439,,-7.0
145701,11.879955106536949,-0.25
1457010,14.870272357963051,-0.625
1457011,8.001420328462146,-0.75
1457012,19.096995525350003,4.133333333333334
145702,12.191071414039957,3.2
145703,10.270071030638443,0.8461538461538461
145704,11.079549190125482,1.3846153846153846
145705,9.787747442593725,-1.0
145706,3.125166662222459,-6.833333333333333
145707,13.864995320521938,3.2857142857142856
145708,16.60751407675224,5.142857142857143
145709,4.055486369964729,-3.9166666666666665
145741,4.193248541803041,-3.75
1457410,7.476948702830715,-6.714285714285714
1457411,8.082903768654761,-5.333333333333333
1457412,36.42801120017397,16.0
145742,3.214550253664318,-5.333333333333333
145743,5.131601439446884,2.6666666666666665
145744,28.827070610799147,21.0
145745,4.119061381755153,-8.833333333333334
145746,22.627416997969522,13.0
145747,19.80530232033836,6.75
145748,15.556349186104045,-11.0
145749,29.698484809834994,14.0
145761,3.5777087639996634,-9.0
1457610,7.899367063252599,-2.0
1457611,16.438920136009397,5.714285714285714
1457612,11.351768028049083,-1.6428571428571428
145762,15.329709716755893,-1.6666666666666667
145763,5.257647491307984,-3.75
145764,17.612901115781174,7.75
145765,7.5432088662584444,-1.7
145766,10.388638482679504,-1.2666666666666666
145767,4.509249752822894,-3.0
145768,10.573551910309043,0.4
145769,7.871698442117582,-4.818181818181818
1458811,2.1213203435596424,-10.5
1458812,,-12.0
145885,,-5.0
145886,,-10.0
145887,3.5355339059327378,-10.5
145889,,-12.0
146331,,-11.0
1463310,4.509249752822894,-3.3333333333333335
1463312,1.4142135623730951,-9.0
146332,,-3.0
146333,,-9.0
146335,2.3804761428476167,-6.5
146336,,10.0
146338,6.082762530298219,-5.0
146339,7.2571803523590805,-8.0
146351,19.114883935791706,5.954545454545454
1463510,5.5446052211878465,-6.352941176470588
1463511,9.997380609320576,-3.380952380952381
1463512,7.648256882017845,-2.3125
146352,6.099563784613872,-2.736842105263158
146353,6.397185053458054,-3.5789473684210527
146354,8.402652864625475,-2.388888888888889
146355,11.859781269682248,1.1764705882352942
146356,6.425643072011462,-4.8
146357,16.289055630494154,4.666666666666667
146358,17.07337107896387,3.6666666666666665
146359,8.138386408455506,-6.3
1467410,,-3.0
146742,,-13.0
146745,,-13.0
146746,12.909944487358056,-3.0
146747,,-11.0
146749,10.214368964029708,2.6666666666666665
146791,11.739551659698582,0.5
1467910,12.272540883625515,1.3035714285714286
1467911,12.42065728022182,1.0909090909090908
1467912,11.140321507255711,0.06521739130434782
146792,12.646763253209338,1.4871794871794872
146793,8.334621112618683,-0.8181818181818182
146794,13.011154597673588,4.255813953488372
146795,12.956413478185498,3.69811320754717
146796,11.991562074042301,1.048780487804878
146797,8.945346878083082,-0.4807692307692308
146798,12.710583092798007,1.8181818181818181
146799,8.56667056746837,-2.9298245614035086
146831,10.623845672170548,-1.4074074074074074
1468310,14.637730626525988,5.5
1468311,9.757288473883158,-1.263157894736842
1468312,10.8056206628077,2.9444444444444446
146832,18.93269578525387,8.916666666666666
146833,8.691362663370834,-0.16129032258064516
146834,5.353552681704876,-2.65
146835,13.099618315050252,2.0
146836,14.315855648326542,2.909090909090909
146837,16.87132296121257,3.8076923076923075
146838,11.605675318771548,0.34782608695652173
146839,8.304633117539343,0.32142857142857145
146851,5.853773711604051,-3.3333333333333335
1468510,7.845608416724061,1.875
1468511,5.251983752196244,-2.25
1468512,11.590046016589696,-4.0625
146852,16.231949681914077,3.142857142857143
146853,4.980732105593745,-4.846153846153846
146854,19.49814806020761,3.8
146855,15.223884742951341,3.8333333333333335
146856,25.954019170662395,4.888888888888889
146857,18.781469318016352,2.923076923076923
146858,7.334848328356899,-3.75
146859,3.4364987719368982,-2.857142857142857
146891,3.5355339059327378,-6.5
1468910,18.022208521710095,0.0
1468911,4.919349550499537,-2.8
1468912,24.130893062628246,-0.6
146892,4.949747468305833,1.5
146893,10.583005244258363,0.0
146894,3.5355339059327378,-5.5
146895,4.725815626252609,-7.333333333333333
146896,1.5275252316519465,-7.666666666666667
146897,16.802777548171413,1.6666666666666667
146898,29.715315916207253,15.0
146899,9.57601169589929,-6.8
146961,8.018728078691781,0.4
1469610,,-2.0
1469611,9.814954576223638,4.666666666666667
1469612,13.435028842544403,2.5
146962,32.046840717924134,11.0
146963,20.808652046684813,2.0
146964,4.722287581247038,-4.4
146965,5.08592829940284,-2.3333333333333335
146966,16.680470474123183,0.2857142857142857
146967,4.856267428111155,-1.25
146968,7.234178138070234,-8.666666666666666
146969,0.0,-5.0
146981,10.606601717798213,2.5
1469810,18.939376969689366,5.2
1469811,11.313708498984761,1.0
1469812,,0.0
146982,,3.0
146983,16.78987790307005,1.5
146984,17.566201313073595,1.2857142857142858
146985,,-3.0
146986,2.3094010767585034,-8.666666666666666
146987,,-8.0
146988,,31.0
1470410,,11.0
1470412,,4.0
147042,,-3.0
147043,,35.0
147044,,-5.0
147045,2.8284271247461903,-11.0
147047,,13.0
147048,,-11.0
147049,,-4.0
147091,20.506096654409877,-4.5
1470910,,-20.0
1470911,12.020815280171307,-8.5
1470912,,-9.0
147092,12.020815280171307,-7.5
147111,5.94418483337567,-8.0
1471110,4.0,-5.0
1471111,2.8284271247461903,-12.0
1471112,2.8284271247461903,-12.0
147112,,-9.0
147113,5.5677643628300215,-6.0
147114,,-8.0
147115,4.242640687119285,-6.0
147116,,-11.0
147117,9.899494936611665,4.0
147118,,0.0
147119,,29.0
147161,,1.0
1471611,,41.0
1471612,4.242640687119285,2.0
147162,,3.0
147168,37.476659402887016,10.5
147301,9.50146187582615,-2.4444444444444446
1473010,4.129164564412515,-4.375
1473011,12.383819053869221,2.230769230769231
1473012,7.453426824526516,-3.125
147302,5.958187643906492,0.0
147303,10.698964260960496,0.3684210526315789
147304,8.819743691733835,-4.166666666666667
147305,10.977249200050075,-3.0
147306,8.139689518313672,1.3636363636363635
147307,15.109126853849439,2.4285714285714284
147308,10.018938111352965,-3.0714285714285716
147309,5.218744496298612,-5.117647058823529
147471,12.640346139068498,1.3571428571428572
1474710,12.475849187817149,1.0909090909090908
1474711,10.728175520562662,0.53125
1474712,12.104077095297562,2.3707865168539324
147472,9.926328729602453,-0.9841269841269841
147473,6.7356475092169905,-2.0657894736842106
147474,9.515574816936004,-0.6407766990291263
147475,10.711699447356855,1.37
147476,9.393361018378805,1.2988505747126438
147477,13.518716453427459,1.6442307692307692
147478,13.140166284144925,3.8454545454545452
147479,12.670089857578029,1.6603773584905661
147611,12.737271891503894,3.2857142857142856
1476110,8.988882021697693,-5.0
1476111,1.4142135623730951,-1.0
1476112,4.272001872658765,-5.25
147612,17.25060385416503,3.25
147613,5.852349955359813,0.25
147614,10.222524150130436,2.0
147615,10.66302021005306,-0.8
147616,4.7871355387816905,-0.25
147617,3.5118845842842465,-3.6666666666666665
147618,4.024922359499621,-5.2
147619,11.313708498984761,19.0
147711,11.537833332237767,0.15555555555555556
1477110,9.407786901763053,-0.8928571428571429
1477111,11.13054106451903,0.8589743589743589
1477112,12.406164613325116,1.4487179487179487
147712,16.674983800464773,3.25
147713,12.012700308469178,1.5694444444444444
147714,11.750017929701837,0.4
147715,11.183345961328223,0.7058823529411765
147716,11.82041975702738,2.07
147717,10.654321462501992,0.4823529411764706
147718,12.108616313425571,2.305263157894737
147719,12.543788105935944,1.7121212121212122
147831,0.7071067811865476,-5.5
1478310,3.600925806881706,-6.166666666666667
1478311,7.852812659593164,-3.5
1478312,14.706655441864214,3.4285714285714284
147832,4.4131837120372035,-4.857142857142857
147833,6.284902544988268,-3.5
147834,1.707825127659933,-3.25
147835,4.425306015783918,-2.75
147836,12.010412149464313,1.0
147837,5.019406782125198,-2.2222222222222223
147838,15.909466085042299,5.111111111111111
147839,2.9495762407505253,-6.2
1479410,3.5355339059327378,-3.5
1479412,5.656854249492381,-7.0
147943,,-6.0
147944,6.110100926607786,-7.333333333333333
147945,,-6.0
147946,13.892443989449804,6.0
147947,,-3.0
147948,,-4.0
148024,,-1.0
148029,,-10.0
148141,10.781929326423912,1.25
1481410,0.0,-3.0
1481411,12.727922061357855,1.0
1481412,7.7781745930520225,20.5
148142,24.05341278626937,9.166666666666666
148143,1.2909944487358056,-8.5
148145,27.577164466275352,19.5
148146,3.605551275463989,-2.0
148147,4.949747468305833,8.5
148148,23.40512764331782,12.4
148149,3.9370039370059056,-6.0
1482812,,-20.0
148282,,19.0
148283,9.899494936611665,-14.0
148285,8.48528137423857,-7.0
148286,,-10.0
148311,8.927182157925767,-3.1379310344827585
1483110,11.070880450054274,-0.7575757575757576
1483111,7.61389988583193,-1.027027027027027
1483112,9.23688669182294,0.5151515151515151
148312,12.414489124804334,-0.4666666666666667
148313,11.481959093089673,1.3461538461538463
148314,10.72129742556352,-1.3714285714285714
148315,12.481700891419292,-0.5833333333333334
148316,10.907149448453941,1.1818181818181819
148317,8.5406590578747,-0.5
148318,7.693030888569972,-2.2325581395348837
148319,7.471864067467108,-2.590909090909091
148421,,-21.0
1484211,1.4142135623730951,-8.0
1484212,10.606601717798213,-11.5
148422,,-11.0
148423,,-5.0
148424,,16.0
148425,,-9.0
148428,7.7781745930520225,-0.5
148429,,-9.0
148431,15.446682491719702,-2.0
1484310,9.106486950254933,-0.8888888888888888
1484311,14.909249286456857,10.571428571428571
1484312,13.68369795572782,5.923076923076923
148432,15.90447675820808,-0.42857142857142855
148433,12.30545579912595,2.8333333333333335
148434,6.8452277432633934,-1.0
148435,5.429366627703638,-3.357142857142857
148436,12.562153171637906,-0.8461538461538461
148437,15.864005379054392,4.666666666666667
148438,9.847555989907292,2.8461538461538463
148439,11.255950807081051,-0.875
148691,8.098446865230349,-0.057692307692307696
1486910,11.289453693863239,-0.29411764705882354
1486911,6.960374164557413,-3.25
1486912,7.1743778903266255,-1.3333333333333333
148692,9.418475358350506,0.3404255319148936
148693,7.225003349526794,-0.05454545454545454
148694,11.382580430416555,-0.27450980392156865
148695,13.149454684820908,2.121212121212121
148696,10.633108381572063,0.8382352941176471
148697,10.180541947432582,-0.7555555555555555
148698,10.437969521390096,-0.06521739130434782
148699,10.787622862222422,-0.8070175438596491
1487710,,-14.0
148776,,-9.0
148778,3.5355339059327378,-16.5
148931,13.3175625121254,1.7666666666666666
1489310,9.073123639664852,-0.46875
1489311,11.291589790636216,2.0
1489312,7.341986237031632,2.142857142857143
148932,13.64062559660174,4.733333333333333
148933,11.558258230950429,0.52
148934,12.095578956917702,2.0
148935,13.233417296123225,1.04
148936,11.91082506055682,2.2916666666666665
148937,13.06559135360336,4.75
148938,12.02631523221124,-0.03225806451612903
148939,12.81055599213345,-0.4
149081,11.360235255264085,2.857142857142857
1490810,12.178556621345171,0.6
1490811,10.963386034128932,0.0625
1490812,14.72761343200579,3.9545454545454546
149082,7.63316130545867,1.9166666666666667
149083,9.85952052219256,2.4166666666666665
149084,9.67035622268819,-1.4
149085,7.106893590587698,-3.7142857142857144
149086,12.353119731451125,1.1363636363636365
149087,7.187769585939255,-2.869565217391304
149088,12.848733287369111,-1.1428571428571428
149089,8.21359591742477,-2.1
149521,,16.0
1495210,,-11.0
1495211,,-6.0
1495212,20.506096654409877,0.5
149523,,-4.0
149524,1.4142135623730951,-7.0
149525,,-5.0
149527,,-13.0
149528,3.5355339059327378,-3.5
149553,,-10.0
149554,,-5.0
149555,,0.0
149557,,-1.0
149601,,-6.0
1496010,,-5.0
1496011,,-6.0
149602,,25.0
149603,0.0,-1.0
149605,2.1213203435596424,-6.5
149606,,-6.0
149607,1.4142135623730951,-6.0
149608,,-6.0
149609,7.0710678118654755,4.0
149861,,-12.0
1498610,0.4999999999999999,-6.25
1498611,,2.0
1498612,,-7.0
149862,,-4.0
149863,7.274384280931732,4.25
149864,,-3.0
149865,2.1213203435596424,-4.5
149866,2.3166067138525404,-5.166666666666667
149868,29.670411748631555,16.333333333333332
149869,1.5275252316519468,-3.3333333333333335
150084,,-3.0
150161,11.481213087834142,-0.8055555555555556
1501610,9.046031606770333,1.1428571428571428
1501611,14.053173817759442,3.7209302325581395
1501612,13.408872042881367,3.2580645161290325
150162,14.794801581844679,5.615384615384615
150163,14.566657131957214,3.0
150164,15.23094935261155,2.1333333333333333
150165,15.347262346700846,4.538461538461538
150166,15.828358910917071,8.413793103448276
150167,10.073720202074178,0.4375
150168,10.589506684537403,2.3846153846153846
150169,9.834322739432316,-0.7941176470588235
150231,,-10.0
1502310,4.949747468305833,5.5
1502312,,-3.0
150232,16.263455967290593,21.5
150233,11.05667219374799,1.75
150234,,-10.0
150235,26.851443164195103,9.0
150236,2.1213203435596424,-5.5
150237,,19.0
150238,9.899494936611665,-3.0
150239,7.632168761236874,-6.75
150241,,-10.0
1502411,6.8068592855540455,-9.333333333333334
1502412,13.81725973797506,1.75
150242,4.242640687119285,-6.0
150243,9.899494936611665,-1.0
150245,,-4.0
150248,19.79898987322333,2.0
150249,,0.0
1502712,0.7071067811865476,-8.5
150272,4.242640687119285,-5.0
150278,,-10.0
150411,,-6.0
1504110,,-6.0
1504112,,-15.0
150412,,-7.0
150413,3.5355339059327378,-11.5
150415,,-4.0
150416,0.7071067811865476,-8.5
150419,,-10.0
150481,,0.0
1504810,,-4.0
1504812,5.656854249492381,-7.0
150485,,-1.0
150701,4.645786621588784,-8.75
1507010,,-11.0
150705,,18.0
150706,7.637626158259733,-6.666666666666667
150707,2.8284271247461903,-5.0
150708,,8.0
150709,0.7071067811865476,-3.5
1507411,,-13.0
150747,,-7.0
150748,0.7071067811865476,-6.5
150749,,-5.0
150961,5.365231988061121,-3.25
1509610,4.979959839195493,-7.0
1509611,4.454131308603925,-4.125
1509612,13.966207253758803,2.857142857142857
150962,5.77547059606926,-5.583333333333333
150963,4.387482193696061,-6.333333333333333
150964,17.25991778383553,4.285714285714286
150965,7.023117244085836,-5.642857142857143
150966,6.5560767885331295,-2.875
150967,3.011090610836324,-7.333333333333333
150968,3.039423504234847,-6.285714285714286
150969,10.111874208078342,-1.3333333333333333
152491,15.738487856207788,3.2
1524910,8.144527815247077,0.3333333333333333
1524911,3.5355339059327378,0.5
1524912,,24.0
152492,5.0579969684978385,-6.75
152493,17.05872210923198,3.0
152494,4.180453381654971,-7.857142857142857
152495,,-10.0
152496,2.0,-5.0
152497,10.408329997330664,-9.333333333333334
152498,5.560275772537425,-6.25
152499,5.490251100164467,-2.857142857142857
152951,,-1.0
1529510,,5.0
1529512,,24.0
152952,7.7781745930520225,-8.5
152956,,12.0
152957,9.899494936611665,5.0
152958,5.656854249492381,0.0
152959,7.0710678118654755,-12.0
153041,11.545161597072648,3.057142857142857
1530410,11.651352311864368,-1.0588235294117647
1530411,13.02337910687332,0.5428571428571428
1530412,14.170476895960036,2.6739130434782608
153042,18.408201844864973,6.90625
153043,16.779519206710376,4.357142857142857
153044,11.263447439702924,2.3333333333333335
153045,10.773582308479186,1.4848484848484849
153046,9.90835196167815,1.6666666666666667
153047,14.38645091639943,3.5945945945945947
153048,13.033585806460133,5.35
153049,8.763072740213182,-0.7647058823529411
153231,1.4142135623730951,-1.0
1532310,0.0,0.0
1532311,7.7781745930520225,-8.5
1532312,2.516611478423583,-3.6666666666666665
153233,,-10.0
153234,4.242640687119285,-7.0
153235,3.214550253664318,-5.666666666666667
153236,1.4142135623730951,-4.0
153237,2.1213203435596424,-7.5
153238,2.581988897471611,-10.0
153239,19.157244060668017,6.0
1535610,4.949747468305833,-0.5
1535611,7.932002689527197,-0.75
1535612,,0.0
153562,18.734993995195193,4.0
153565,2.8284271247461903,-3.0
153568,,18.0
153569,,-11.0
153701,2.878491668515698,-3.4285714285714284
1537010,16.088483014699854,2.375
1537011,3.872983346207417,-4.5
1537012,5.7397251192408545,-4.222222222222222
153702,3.9440531887330774,-2.0
153703,13.035454611292884,-2.6153846153846154
153704,2.3452078799117144,-4.666666666666667
153705,13.120322295692938,5.142857142857143
153706,17.369513522260778,6.2
153707,7.2571803523590805,-2.0
153708,10.36018017861337,-3.0
153709,12.777110215324335,-1.3636363636363635
153761,13.974182544169722,5.444444444444445
1537610,8.173709305420875,-1.3333333333333333
1537611,7.791733511299723,-4.4
1537612,7.720269691051221,-1.5384615384615385
153762,6.372684764768387,0.1111111111111111
153763,12.373909501998,1.25
153764,10.605479266689954,0.8571428571428571
153765,12.935577554429749,-0.4375
153766,16.97749375254331,1.8823529411764706
153767,4.020779360604939,-2.1666666666666665
153768,13.090593430537684,0.5
153769,5.387743291748205,-3.5555555555555554
1538010,,-1.0
1538011,8.48528137423857,-15.0
1538012,0.0,-10.0
153802,,-4.0
153803,7.7781745930520225,-6.5
153804,4.9916597106239795,-10.25
153805,4.159326868617084,-5.6
153806,,-3.0
153807,4.163331998932265,-5.666666666666667
153808,3.5355339059327378,-8.5
153809,,-4.0
1538910,,-7.0
1538911,,-13.0
153892,11.313708498984761,39.0
153893,0.7071067811865476,-10.5
153894,,-6.0
1540111,2.1213203435596424,-11.5
1540112,,-3.0
154014,,-6.0
154018,,22.0
154111,,-8.0
1541110,,60.0
1541111,,-15.0
154112,2.1213203435596424,-8.5
154113,,4.0
154114,,-5.0
154115,,-8.0
154118,,-7.0
154121,5.244044240850758,-5.666666666666667
1541210,16.30203699714886,2.6153846153846154
1541211,7.577478592393502,-3.727272727272727
1541212,3.5449494589721118,-7.833333333333333
154122,6.928203230275509,1.0
154123,9.206881484339128,-1.9
154124,8.383657572069263,-9.428571428571429
154125,19.244834017565243,6.181818181818182
154126,16.937700974031696,0.8
154127,15.554563460426797,-3.7777777777777777
154128,8.181958472422385,-2.2222222222222223
154129,8.497058314499201,-0.2
1545410,,-4.0
154545,,-2.0
154546,,-15.0
154547,,-16.0
155827,3.5355339059327378,-0.5
156071,,-16.0
1560710,,0.0
1560712,5.656854249492381,-6.0
156073,,5.0
156078,,-5.0
156241,2.6457513110645907,-4.0
1562410,9.604066599003529,-7.285714285714286
1562411,6.6583281184793925,-4.333333333333333
1562412,21.88606862823929,4.0
156242,2.8284271247461903,-10.0
156243,5.737304826019502,-0.25
156244,,-3.0
156246,16.97056274847714,3.0
156247,7.241853660800143,-0.7777777777777778
156248,16.660832312142553,-5.25
156249,4.58257569495584,-5.0
158412,,-21.0
158416,6.363961030678928,-9.5
158977,,-3.0
158978,,1.0
159191,9.069178573608527,2.75
1591910,21.520339216657344,5.375
1591911,7.047458170621992,-4.5
1591912,12.365466505747444,0.2857142857142857
159192,8.57126983980009,-3.3333333333333335
159193,22.611943746613203,1.6
159194,12.4077548715463,0.42857142857142855
159195,19.8158185969358,4.666666666666667
159196,3.361547262794322,-5.6
159197,3.0550504633038935,-7.666666666666667
159198,10.385620400876931,-5.111111111111111
159199,5.686240703077327,-10.333333333333334
1599111,,-13.0
159914,,10.0
161015,,-10.0
161016,,-1.0
161019,,-5.0
162181,,0.0
1621810,,-4.0
1621811,,-7.0
1621812,1.4142135623730951,-2.0
162182,3.5355339059327378,-4.5
162183,0.7071067811865476,-11.5
162185,,-9.0
162187,,9.0
162189,4.358898943540674,-10.0
1686910,,-1.0
